isbn,hall,bookcase,shelf,numbers
9780806520155,4,5,7,5
9780806521688,4,6,1,4
9780806523491,4,6,1,4
9780806523705,4,6,1,1
9780806523798,4,6,1,2
9780806524276,4,6,1,1
9780806930770,4,6,1,2
9780807014264,4,6,1,5
9780807014271,4,6,1,5
9780807064733,4,6,1,1
9780807066812,4,6,1,1
9780807071274,4,6,1,3
9780807085738,4,6,1,1
9780807555385,4,6,1,5
9780807612743,4,6,1,4
9780807615324,4,6,1,5
9780807831090,4,6,2,2
9780807840894,4,6,2,5
9780807842591,4,6,2,1
9780807847237,4,6,2,1
9780809015566,4,6,2,2
9780809166589,4,6,2,2
9780809230419,4,6,2,5
9780809530953,4,6,2,3
9780809556038,4,6,2,5
9780809596812,4,6,2,2
9780810111134,4,6,3,3
9780810117303,4,6,3,4
9780810117310,4,6,3,5
9780810117495,4,6,3,4
9780810935204,4,6,3,2
9780810957800,4,6,3,2
9780810958623,4,6,3,2
9780810959118,4,6,3,5
9780810959361,4,6,4,3
9780810982192,4,6,4,1
9780810987906,4,6,4,3
9780810992597,4,6,4,2
9780811200707,4,6,4,1
9780811201063,4,6,4,3
9780811201087,4,6,4,5
9780811201322,4,6,4,1
9780811201353,4,6,4,2
9780811204835,4,6,4,2
9780811208994,4,6,4,1
9780811209052,4,6,4,4
9780811209458,4,6,4,4
9780811211734,4,6,4,1
9780811213202,4,6,4,1
9780811213462,4,6,5,5
9780811213653,4,6,5,3
9780811214001,4,6,5,3
9780811214988,4,6,5,5
9780811215923,4,6,5,1
9780811216746,4,6,5,2
9780811821841,4,6,5,3
9780811828031,4,6,5,1
9780811839747,4,6,5,3
9780811848831,4,6,5,3
9780811850995,4,6,5,5
9780811853194,4,6,5,3
9780812036046,4,6,5,1
9780812211122,4,6,5,4
9780812216271,4,6,5,4
9780812216509,4,6,6,5
9780812216714,4,6,6,5
9780812217759,4,6,6,2
9780812416114,4,6,6,4
9780812501940,4,6,6,5
9780812504675,4,6,6,1
9780812505771,4,6,6,3
9780812508642,4,6,6,4
9780812509663,4,6,6,5
9780812509670,4,6,6,2
9780812513738,4,6,7,2
9780812513752,4,6,7,5
9780812521351,4,6,7,4
9780812522839,4,6,7,3
9780812524260,4,6,7,1
9780812531145,4,6,7,1
9780812532470,4,6,7,3
9780812532616,4,6,7,1
9780812532630,4,6,7,2
9780812533620,4,6,8,4
9780812534832,4,6,8,5
9780812534863,4,6,8,5
9780812538830,4,6,8,1
9780812550283,4,6,8,1
9780812551235,4,6,8,2
9780812552843,4,6,8,4
9780812555103,4,6,8,1
9780812555240,4,6,8,1
9780812565959,4,6,8,1
9780812574739,4,6,8,1
9780812574968,4,6,8,1
9780812574999,4,6,8,4
9780812575231,4,6,8,3
9780812575583,4,7,1,4
9780812575606,4,7,1,4
9780812577563,4,7,1,1
9780812590104,4,7,1,4
9780812590463,4,7,1,1
9780812590562,4,7,1,4
9780812694338,4,7,1,2
9780812694536,4,7,1,3
9780812694550,4,7,1,1
9780812695311,4,7,1,2
9780812695458,4,7,1,4
9780812695731,4,7,1,1
9780812695830,4,7,1,4
9780812696011,4,7,1,1
9780812696066,4,7,1,2
9780812696110,4,7,1,2
9780812927313,4,7,1,5
9780812927634,4,7,2,2
9780812930344,4,7,2,2
9780812966008,4,7,2,1
9780812966183,4,7,2,1
9780812966299,4,7,2,4
9780812967944,4,7,2,3
9780812968378,4,7,2,1
9780812969634,4,7,2,1
9780812969702,4,7,2,2
9780812971064,4,7,2,5
9780812971347,4,7,2,5
9780812971453,4,7,2,4
9780812971897,4,7,2,1
9780812972580,4,7,2,2
9780812973013,4,7,2,3
9780812974928,4,7,2,3
9780812975048,4,7,2,4
9780812975215,4,7,2,3
9780812975932,4,7,2,5
9780812976144,4,7,2,2
9780812976557,4,7,2,2
9780812976564,4,7,2,3
9780813025933,4,7,2,5
9780813027050,4,7,2,2
9780813191553,4,7,2,2
9780813510996,4,7,2,4
9780813515243,4,7,2,4
9780813516707,4,7,2,1
9780813520186,4,7,3,5
9780814727010,4,7,3,3
9780815319665,4,7,3,3
9780815411215,4,7,3,2
9780815411833,4,7,3,1
9780815412182,4,7,3,4
9780816041619,4,7,3,1
9780816638635,4,7,3,3
9780816639823,4,7,3,2
9780816643004,4,7,3,1
9780816730308,4,7,3,5
9780816845132,4,7,3,5
9780819564528,4,7,3,1
9780820320977,4,7,3,2
9780821220801,4,7,3,5
9780821221846,4,7,3,4
9780821221860,4,7,3,5
9780821221877,4,7,3,2
9780821726846,4,7,3,2
9780821746219,4,7,3,1
9780821758267,4,7,3,5
9780821760536,4,7,3,1
9780821775509,4,7,3,2
9780821776056,4,7,3,5
9780821778067,4,7,3,2
9780821780572,4,7,3,2
9780822000235,4,7,3,1
9780822000945,4,7,3,3
9780822001461,4,7,3,1
9780822001836,4,7,3,1
9780822002420,4,7,3,5
9780822002833,4,7,3,4
9780822004240,4,7,4,2
9780822005339,4,7,4,2
9780822008255,4,7,4,1
9780822008934,4,7,4,3
9780822011088,4,7,4,2
9780822012191,4,7,4,5
9780822012375,4,7,4,2
9780822205104,4,7,4,2
9780822210894,4,7,4,2
9780822215028,4,7,4,3
9780822216315,4,7,4,1
9780822217183,4,7,4,2
9780822218630,4,7,4,5
9780822218739,4,7,4,5
9780822309321,4,7,4,1
9780822318644,4,7,4,5
9780822331131,4,7,4,4
9780822549208,4,7,4,3
9780822550006,4,7,4,4
9780822560562,4,7,4,2
9780823006571,4,7,4,4
9780823078943,4,7,4,5
9780824512590,4,7,4,3
9780824519865,4,7,4,3
9780824521233,4,7,4,3
9780825429828,4,7,4,3
9780826323576,4,7,4,4
9780826406736,4,7,4,5
9780826407078,4,7,4,4
9780826411327,4,7,4,5
9780826414748,4,7,4,2
9780826414755,4,7,4,4
9780826414779,4,7,4,2
9780826415745,4,7,4,3
9780826418975,4,7,4,1
9780826468956,4,7,5,4
9780826493958,4,7,5,4
9780826514707,4,7,5,1
9780829421224,4,7,5,3
9780830819713,4,7,5,2
9780830825707,4,7,5,2
9780830826056,4,7,5,3
9780830826193,4,7,5,1
9780830832941,4,7,5,2
9780835608305,4,7,5,2
9780835608473,4,7,5,2
9780836204384,4,7,5,1
9780836217353,4,7,5,3
9780836217698,4,7,5,2
9780836218053,4,7,5,4
9780836218527,4,7,5,5
9780836221367,4,7,5,2
9780836254273,4,7,5,4
9780836269147,4,7,5,1
9780838526958,4,7,5,2
9780842331913,4,7,5,5
9780842332293,4,7,5,1
9780842332361,4,7,5,2
9780842342704,4,7,5,1
9780842358934,4,7,5,1
9780842360616,4,7,5,1
9780842361934,4,7,5,2
9780842383677,4,7,5,3
9780842384117,4,7,5,4
9780842386876,4,7,5,3
9780842386883,4,7,5,3
9780842387446,4,7,5,4
9780843121315,4,7,6,5
9780843124927,4,7,6,1
9780843943993,4,7,6,5
9780843945195,4,7,6,5
9780843947250,4,7,6,1
9780843947465,4,7,6,5
9780843947663,4,7,6,5
9780843948103,4,7,6,1
9780843949742,4,7,6,1
9780843951424,4,7,6,5
9780843951776,4,7,6,2
9780843954104,4,7,6,5
9780843954111,4,7,6,1
9780843954524,4,7,6,5
9780843955002,4,7,6,5
9780843955828,4,7,6,5
9780844257471,4,7,6,5
9780844667508,4,7,6,3
9780849911880,4,7,6,4
9780849918728,4,7,6,2
9780849945113,4,7,6,5
9780851115191,4,8,1,3
9780851513348,4,8,1,5
9780851621814,4,8,1,5
9780851708706,4,8,1,1
9780859533300,4,8,1,3
9780859653725,4,8,1,4
9780860916284,4,8,1,2
9780861366583,4,8,1,2
9780863567186,4,8,1,3
9780864424655,4,8,1,3
9780865165465,4,8,1,2
9780865344921,4,8,1,5
9780865471184,4,8,1,3
9780865471863,4,8,1,5
9780865476066,4,8,1,3
9780867196207,4,8,1,4
9780870610639,4,8,2,3
9780870678813,4,8,2,5
9780870679940,4,8,2,2
9780870710933,4,8,2,1
9780871136794,4,8,2,4
9780871139474,4,8,2,2
9780871139603,4,8,2,5
9780871202864,4,8,2,2
9780871209993,4,8,2,2
9780871235961,4,8,2,1
9780871401540,4,8,3,5
9780871401656,4,8,3,4
9780872200470,4,8,3,5
9780872200562,4,8,3,1
9780872201682,4,8,3,4
9780872201774,4,8,3,5
9780872201934,4,8,3,5
9780872203495,4,8,3,2
9780872203600,4,8,3,5
9780872203617,4,8,3,4
9780872203945,4,8,4,5
9780872204201,4,8,4,1
9780872204621,4,8,4,1
9780872205543,4,8,4,4
9780872206038,4,8,4,4
9780872206335,4,8,4,1
9780872206359,4,8,4,5
9780872207318,4,8,4,2
9780872207363,4,8,4,5
9780872207806,4,8,4,4
9780872861909,4,8,4,4
9780872862913,4,8,4,3
9780872864757,4,8,4,2
9780873512695,4,8,4,3
9780873515122,4,8,4,2
9780874518252,4,8,4,1
9780874778717,4,8,4,4
9780874808001,4,8,4,5
9780875168166,4,8,4,1
9780875428321,4,8,5,4
9780875526027,4,8,5,3
9780876851388,4,8,5,5
9780876856833,4,8,5,3
9780877887263,4,8,5,5
9780878056262,4,8,5,4
9780878057009,4,8,5,5
9780878510375,4,8,5,4
9780879074494,4,8,5,1
9780879232153,4,8,5,5
9780879237516,4,8,5,3
9780879239480,4,8,5,1
9780879387556,4,8,5,1
9780879697129,4,8,5,1
9780880014403,4,8,6,4
9780880015080,4,8,6,5
9780880291231,4,8,6,4
9780880292511,4,8,6,3
9780881842678,4,8,6,3
9780881927696,4,8,6,3
9780883689448,4,8,6,4
9780884196488,4,8,6,1
9780886771287,4,8,6,4
9780886773489,4,8,6,2
9780886773526,4,8,6,3
9780886773786,4,8,6,3
9780886774639,4,8,7,5
9780886775162,4,8,7,5
9780886776060,4,8,7,4
9780886776176,4,8,7,2
9780886776503,4,8,7,1
9780886776619,4,8,7,5
9780886777203,4,8,7,5
9780886777739,4,8,7,5
9780886777999,4,8,7,1
9780886778446,4,8,7,1
9780886778873,4,8,7,1
9780886875534,4,8,7,3
9780887082436,4,8,7,3
9780887309427,4,9,1,4
9780891906797,4,9,1,4
9780892812929,4,9,1,2
9780892817580,4,9,1,4
9780892818006,4,9,1,4
9780892967896,4,9,1,1
9780895260475,4,9,1,2
9780895260789,4,9,1,4
9780895260901,4,9,1,4
9780895941411,4,9,1,4
9780896087279,4,9,1,4
9780896087644,4,9,1,4
9780896214408,4,9,1,2
9780896583214,4,9,1,2
9780896892934,4,9,2,4
9780898599596,4,9,2,3
9780898702620,4,9,2,4
9780898704525,4,9,2,5
9780898706833,4,9,2,3
9780898709193,4,9,2,2
9780898709797,4,9,2,1
9780898792089,4,9,2,5
9780898868098,4,9,2,5
9780899421698,4,9,2,2
9780911589030,4,9,2,2
9780915145690,4,9,2,3
9780918273826,4,9,3,5
9780922729364,4,9,3,5
9780922915613,4,9,3,3
9780922915996,4,9,3,1
9780932440556,4,9,3,1
9780932813862,4,9,3,3
9780933121188,4,9,3,1
9780933121263,4,9,3,5
9780934380232,4,9,3,5
9780935607093,4,9,3,5
9780936197449,4,9,3,3
9780938045557,4,9,4,4
9780938497158,4,9,4,5
9780938497196,4,9,4,5
9780939666508,4,9,4,5
9780939682041,4,9,4,5
9780940322714,4,9,4,5
9780940322783,4,9,4,4
9780940450080,4,9,5,2
9780940450202,4,9,5,5
9780940450219,4,9,5,1
9780940450387,4,9,6,4
9780940450431,4,9,6,2
9780940450721,4,9,7,5
9780940450738,4,9,7,3
9780940450820,4,9,7,1
9780940895485,4,9,7,1
9780941807555,4,9,8,4
9780943015538,4,9,8,3
9780946061150,4,9,8,4
9780946487509,4,9,8,3
9780960989867,4,9,8,5
9780961392147,4,9,8,3
9780961392161,4,9,8,5
9780961392178,4,9,8,5
9780961462093,4,9,8,4
9780961472825,4,9,8,1
9780963188922,4,9,8,5
9780964326194,4,9,8,5
9780965020596,4,10,1,5
9780965307796,4,10,1,4
9780965429900,4,10,1,1
9780965470803,4,10,1,5
9780965604925,4,10,1,4
9780965738408,4,10,1,4
9780965796934,4,10,1,4
9780967469782,4,10,1,1
9780969876748,4,10,1,4
9780970312532,4,10,1,4
9780971500747,4,10,1,2
9780972121798,4,10,1,4
9780972167482,4,10,1,5
9780972393614,4,10,1,2
9780972851725,4,10,1,4
9780974016719,4,10,1,1
9780974514055,4,10,2,2
9780975323113,4,10,2,5
9780976072614,4,10,2,3
9780976234968,4,10,2,1
9780976249870,4,10,2,1
9780976401117,4,10,2,1
9780976540601,4,10,2,3
9780976631156,4,10,2,2
9780976694007,4,10,2,5
9780976694021,4,10,2,2
9780976882305,4,10,2,4
9780977312795,4,10,2,5
9780977616633,4,10,2,2
9780978605261,4,10,3,2
9780978970703,4,10,3,2
9780978984809,4,10,3,4
9781400016082,4,10,3,3
9781400030064,4,10,3,4
9781400030088,4,10,3,4
9781400030125,4,10,3,2
9781400030651,4,10,3,3
9781400031047,4,10,3,1
9781400031313,4,10,3,3
9781400031658,4,10,3,2
9781400032051,4,10,3,4
9781400032143,4,10,3,2
9781400032389,4,10,3,1
9781400032464,4,10,3,3
9781400032532,4,10,3,4
9781400032815,4,10,3,2
9781400032822,4,10,3,1
9781400032921,4,10,4,3
9781400032952,4,10,4,1
9781400033171,4,10,4,3
9781400033416,4,10,4,5
9781400033546,4,10,4,2
9781400033720,4,10,4,4
9781400033829,4,10,4,5
9781400033836,4,10,4,2
9781400033850,4,10,4,1
9781400033881,4,10,4,2
9781400034208,4,10,4,2
9781400034413,4,10,4,4
9781400034628,4,10,4,2
9781400034680,4,10,4,3
9781400034710,4,10,4,5
9781400034772,4,10,4,3
9781400040353,4,10,5,5
9781400041275,4,10,5,1
9781400042555,4,10,5,3
9781400043330,4,10,5,4
9781400043460,4,10,5,2
9781400044160,4,10,5,1
9781400044733,4,10,5,3
9781400044740,4,10,5,1
9781400044870,4,10,5,1
9781400047338,4,10,5,5
9781400047833,4,10,5,4
9781400051571,4,10,5,1
9781400051731,4,10,5,3
9781400052387,4,10,5,4
9781400052585,4,10,5,2
9781400052929,4,10,5,5
9781400052936,4,10,5,1
9781400054206,4,10,5,5
9781400054879,4,10,5,1
9781400062454,4,10,6,4
9781400062645,4,10,6,5
9781400064663,4,10,6,2
9781400064892,4,10,6,1
9781400065011,4,10,6,1
9781400065554,4,10,6,5
9781400071579,4,10,6,5
9781400075485,4,10,6,5
9781400075706,4,10,6,1
9781400075713,4,10,6,5
9781400076192,4,10,6,4
9781400076581,4,10,6,2
9781400076819,4,10,6,2
9781400076857,4,10,6,4
9781400077090,4,10,6,3
9781400077274,4,10,6,4
9781400077304,4,10,7,5
9781400077809,4,10,7,3
9781400078004,4,10,7,2
9781400078394,4,10,7,1
9781400078677,4,10,7,3
9781400078745,4,10,7,5
9781400079094,4,10,7,2
9781400079278,4,10,7,4
9781400079377,4,10,7,3
9781400079490,4,10,7,2
9781400079612,4,10,7,1
9781400079858,4,10,7,1
9781400083114,4,10,7,1
9781400095087,4,10,7,5
9781400095285,4,10,7,2
9781400095414,4,11,1,4
9781400095469,4,11,1,5
9781400096084,4,11,1,1
9781400096220,4,11,1,5
9781400096916,4,11,1,5
9781400097029,4,11,1,3
9781400097036,4,11,1,3
9781400098026,4,11,1,1
9781400098033,4,11,1,2
9781400307845,4,11,1,2
9781401200190,4,11,1,4
9781401200688,4,11,1,4
9781401202170,4,11,1,3
9781401202453,4,11,1,4
9781401202521,4,11,1,1
9781401204105,4,11,1,3
9781401204259,4,11,1,5
9781401209339,4,11,2,3
9781401209414,4,11,2,5
9781401210014,4,11,2,1
9781401210076,4,11,2,4
9781401210618,4,11,2,5
9781401210823,4,11,2,5
9781401212223,4,11,2,4
9781401212483,4,11,2,3
9781401212636,4,11,2,5
9781401300463,4,11,2,5
9781401301880,4,11,2,4
9781401301941,4,11,2,2
9781401301958,4,11,2,5
9781401302467,4,11,2,1
9781401359348,4,11,2,3
9781401850685,4,11,2,4
9781401903091,4,11,2,4
9781401917173,4,11,2,4
9781402200458,4,11,3,1
9781402580352,4,11,3,2
9781402713187,4,11,3,5
9781402714528,4,11,3,4
9781402714542,4,11,3,4
9781402714573,4,11,3,4
9781402714597,4,11,3,5
9781402714603,4,11,3,1
9781402718618,4,11,3,2
9781402720222,4,11,3,5
9781402726002,4,11,3,1
9781402726620,4,11,3,5
9781403356208,4,11,3,1
9781403904560,4,11,3,3
9781403967213,4,11,3,3
9781403967923,4,11,3,3
9781403969736,4,11,3,4
9781405151412,4,11,3,4
9781405153607,4,11,3,1
9781405161602,4,11,3,1
9781405201711,4,11,3,5
9781405203944,4,11,4,5
9781405203951,4,11,4,1
9781405204668,4,11,4,2
9781405228183,4,11,4,2
9781405823517,4,11,4,5
9781405835640,4,11,4,5
9781406506587,4,11,4,3
9781406917895,4,11,4,3
9781406922905,4,11,4,3
9781406934854,4,11,4,5
9781406942354,4,11,4,5
9781406957242,4,11,4,1
9781410103277,4,11,4,3
9781411404366,4,11,4,4
9781411665309,4,11,4,4
9781411677319,4,11,4,1
9781411683051,4,11,4,5
9781412040556,4,11,5,5
9781413480948,4,11,5,3
9781413900200,4,11,5,4
9781413901474,4,11,5,2
9781414302683,4,11,5,3
9781414305776,4,11,5,3
9781414306346,4,11,5,4
9781416500186,4,11,5,3
9781416500339,4,11,5,3
9781416500391,4,11,5,3
9781416501626,4,11,5,5
9781416502043,4,11,5,3
9781416503590,4,11,5,1
9781416505495,4,11,5,2
9781416505518,4,11,5,1
9781416505525,4,11,5,1
9781416507772,4,11,5,2
9781416507819,4,11,5,2
9781416508953,4,11,6,5
9781416509387,4,11,6,3
9781416509646,4,11,6,4
9781416509875,4,11,6,1
9781416509882,4,11,6,3
9781416510871,4,11,6,4
9781416520399,4,11,6,1
9781416520863,4,11,6,2
9781416521075,4,11,6,1
9781416524793,4,11,6,3
9781416524809,4,11,6,5
9781416527299,4,11,6,4
9781416532354,4,11,6,2
9781416532828,4,11,7,2
9781416535201,4,11,7,1
9781416535522,4,11,7,1
9781416537809,4,11,7,1
9781416541189,4,11,7,3
9781416903437,4,11,7,1
9781416908173,4,11,7,5
9781416909057,4,11,7,1
9781416914631,4,11,7,5
9781416916321,4,11,7,3
9781416935148,4,11,7,5
9781416939214,4,11,7,4
9781416947400,4,11,7,1
9781417699674,4,11,7,3
9781419154072,4,11,7,5
9781419317262,4,11,7,1
9781419542206,4,11,7,3
9781419950582,4,11,7,1
9781419953965,4,11,7,3
9781419954481,4,11,7,4
9781420927320,4,11,7,1
9781421500492,4,11,7,5
9781421500904,4,12,1,4
9781421500911,4,12,1,1
9781421502229,4,12,1,1
9781421502793,4,12,1,3
9781421503547,4,12,1,4
9781421504032,4,12,1,5
9781421504339,4,12,1,3
9781421504605,4,12,1,5
9781421504612,4,12,1,5
9781421505053,4,12,1,4
9781421506296,4,12,1,4
9781421506425,4,12,1,1
9781421506548,4,12,1,2
9781421507217,4,12,1,3
9781421508382,4,12,1,3
9781421508658,4,12,1,1
9781421509594,4,12,1,1
9781421510439,4,12,2,4
9781421513799,4,12,2,3
9781421513942,4,12,2,2
9781423100188,4,12,2,5
9781423100195,4,12,2,1
9781423100201,4,12,2,3
9781423100614,4,12,2,5
9781423101451,4,12,2,4
9781423101680,4,12,2,4
9781423103349,4,12,2,4
9781423600763,4,12,2,5
9781423601746,4,12,2,3
9781425910396,4,12,2,4
9781426423703,4,12,2,3
9781550023923,4,12,2,1
9781550225402,4,12,3,4
9781550373967,4,12,3,3
9781550821086,4,12,3,4
9781551111728,4,12,3,1
9781551112237,4,12,3,2
9781551114125,4,12,3,3
9781551117225,4,12,3,3
9781551665313,4,12,3,5
9781551665719,4,12,3,4
9781551666723,4,12,3,4
9781551667430,4,12,3,2
9781551669045,4,12,3,1
9781551669519,4,12,4,5
9781553377528,4,12,4,4
9781553651529,4,12,4,4
9781555533076,4,12,4,2
9781555837235,4,12,4,4
9781555916220,4,12,4,3
9781555973032,4,12,4,2
9781556432460,4,12,4,4
9781556434242,4,12,4,3
9781556434952,4,12,4,4
9781556525131,4,12,4,4
9781556526183,4,12,4,2
9781556526442,4,12,4,1
9781556615429,4,12,4,2
9781557046864,4,12,4,1
9781557091031,4,12,4,1
9781557092632,4,12,5,5
9781557280244,4,12,5,1
9781557283306,4,12,5,4
9781557344038,4,12,5,5
9781557424297,4,12,5,4
9781557830418,4,12,5,1
9781557832450,4,12,5,5
9781558321250,4,12,5,2
9781558321823,4,12,5,3
9781558322455,4,12,5,4
9781558492769,4,12,5,1
9781558749603,4,12,6,5
9781559210409,4,12,6,5
9781559210867,4,12,6,3
9781560067849,4,12,6,2
9781560252481,4,12,6,1
9781560254416,4,12,6,4
9781560258247,4,12,6,5
9781560258506,4,12,6,3
9781561583768,4,12,6,2
9781561633425,4,12,6,1
9781561796779,4,12,6,2
9781562549428,4,12,6,1
9781562802349,4,12,7,3
9781562920586,4,12,7,4
9781562924881,4,12,7,1
9781562926168,4,12,7,4
9781563054426,4,12,7,3
9781563410901,4,12,7,5
9781563890284,4,12,7,1
9781563890826,4,12,7,1
9781563892028,4,12,7,3
9781563892264,4,12,7,5
9781563892271,4,12,7,4
9781563892462,4,12,7,5
9781563892875,4,12,7,3
9781563893308,4,12,7,3
9781563893339,4,12,7,5
9781563895166,4,12,7,2
9781563896002,4,12,7,1
9781563897023,4,12,7,3
9781563897566,4,12,8,2
9781563898945,4,12,8,3
9781563899881,4,12,8,1
9781564147912,4,12,8,1
9781564781314,4,12,8,1
9781564781406,4,12,8,2
9781564782991,4,12,8,2
9781564783950,4,12,8,2
9781565041912,4,12,8,2
9781565044043,4,12,8,1
9781565047082,4,12,8,2
9781565078321,4,12,8,4
9781565121829,4,12,8,5
9781565124509,4,12,8,3
9781565124820,4,12,8,4
9781565482012,4,12,8,3
9781565482340,4,12,8,1
9781565840393,5,1,1,2
9781565842212,5,1,1,5
9781565844759,5,1,1,2
9781565845619,5,1,1,2
9781565846715,5,1,1,5
9781565847040,5,1,1,4
9781565848269,5,1,1,5
9781565849426,5,1,1,5
9781565849655,5,1,1,3
9781566631327,5,1,1,1
9781566633949,5,1,1,4
9781566915908,5,1,1,2
9781566917667,5,1,1,2
9781566993234,5,1,2,3
9781567430288,5,1,2,3
9781567921571,5,1,2,2
9781567921588,5,1,2,4
9781567921892,5,1,2,5
9781567922691,5,1,2,3
9781567996036,5,1,2,4
9781568363561,5,1,2,5
9781568659510,5,1,2,4
9781568821177,5,1,2,5
9781568821405,5,1,2,2
9781568821443,5,1,2,5
9781568821481,5,1,2,1
9781568821740,5,1,2,4
9781568821801,5,1,2,3
9781568821870,5,1,2,2
9781568984957,5,1,2,3
9781569246665,5,1,2,3
9781569246818,5,1,2,2
9781569319499,5,1,2,4
9781569471241,5,1,2,3
9781569473337,5,1,2,4
9781569473641,5,1,2,3
9781569708842,5,1,3,5
9781569708859,5,1,3,3
9781569709085,5,1,3,3
9781569714881,5,1,3,3
9781569715147,5,1,3,2
9781569716199,5,1,3,1
9781569719367,5,1,3,1
9781569719602,5,1,3,3
9781569719626,5,1,3,1
9781569755662,5,1,3,5
9781570031465,5,1,3,1
9781570614590,5,1,3,4
9781570623950,5,1,3,4
9781570715839,5,1,3,1
9781570754364,5,1,3,1
9781571741028,5,1,3,3
9781572244252,5,1,3,2
9781572308688,5,1,3,2
9781573221115,5,1,3,5
9781573225052,5,1,3,2
9781573225786,5,1,3,1
9781573226882,5,1,3,2
9781573227162,5,1,3,5
9781573228718,5,1,3,1
9781573229623,5,1,4,5
9781573229869,5,1,4,5
9781573440790,5,1,4,3
9781573442213,5,1,4,2
9781573456630,5,1,4,1
9781574671322,5,1,4,5
9781574881721,5,1,4,4
9781574889239,5,1,4,2
9781575667218,5,1,4,5
9781575667645,5,1,4,3
9781576753514,5,1,4,1
9781576839508,5,1,4,4
9781577310761,5,1,4,3
9781577312093,5,1,4,4
9781577314035,5,1,4,2
9781577314806,5,1,5,4
9781577660095,5,1,5,3
9781577782087,5,1,5,1
9781578067046,5,1,5,2
9781578067596,5,1,5,5
9781578562589,5,1,5,3
9781578569052,5,1,5,1
9781578569540,5,1,5,5
9781579124588,5,1,5,4
9781579126216,5,1,5,5
9781579126230,5,1,5,3
9781579126247,5,1,5,3
9781579126254,5,1,5,1
9781579126261,5,1,5,3
9781579126278,5,1,5,1
9781579126292,5,1,5,2
9781579126896,5,1,5,5
9781579126957,5,1,5,3
9781579546465,5,1,5,4
9781579905088,5,1,6,5
9781579907150,5,1,6,2
9781580012515,5,1,6,3
9781580012591,5,1,6,4
9781580051880,5,1,6,3
9781580070911,5,1,6,2
9781580174046,5,1,6,2
9781580420815,5,1,6,5
9781580495790,5,1,6,3
9781580495868,5,1,6,5
9781580624596,5,1,6,2
9781580628365,5,1,6,4
9781580631600,5,1,6,2
9781580931779,5,1,6,1
9781580931861,5,1,6,3
9781581342475,5,1,6,3
9781581344493,5,1,7,2
9781581345278,5,1,7,3
9781581346527,5,1,7,4
9781581348095,5,1,7,4
9781581348132,5,1,7,5
9781581348767,5,1,7,2
9781581821369,5,1,7,5
9781582293080,5,1,7,1
9781582294018,5,1,7,3
9781582343495,5,1,7,5
9781582344720,5,1,7,5
9781582346106,5,1,7,5
9781582346175,5,1,7,4
9781582404875,5,1,7,5
9781582433226,5,1,7,4
9781582433417,5,1,7,2
9781582433455,5,2,1,1
9781582972947,5,2,1,2
9781583224717,5,2,1,3
9781583224892,5,2,1,5
9781583332054,5,2,1,3
9781583421543,5,2,1,5
9781584281344,5,2,1,5
9781584794943,5,2,1,2
9781584850458,5,2,1,5
9781584850557,5,2,1,5
9781585004287,5,2,1,4
9781585100378,5,2,1,2
9781585100873,5,2,1,4
9781585360727,5,2,1,4
9781585361618,5,2,1,4
9781585420827,5,2,1,5
9781585421770,5,2,1,3
9781585424337,5,2,1,4
9781585424993,5,2,1,1
9781585425006,5,2,1,3
9781585670987,5,2,1,5
9781585672172,5,2,1,4
9781585672752,5,2,1,5
9781585672790,5,2,1,1
9781585675753,5,2,1,4
9781585676576,5,2,1,3
9781585677108,5,2,1,1
9781585677283,5,2,1,3
9781585678761,5,2,1,5
9781586631987,5,2,2,4
9781586633578,5,2,2,2
9781586633790,5,2,2,4
9781586853334,5,2,2,3
9781586857721,5,2,2,5
9781587150791,5,2,2,1
9781587150883,5,2,2,5
9781587155871,5,2,2,5
9781587610912,5,2,2,3
9781587612213,5,2,2,4
9781587670893,5,2,2,3
9781587680267,5,2,2,3
9781588990846,5,2,2,2
9781588993007,5,2,2,2
9781589802438,5,2,2,2
9781589802544,5,2,2,1
9781589943070,5,2,2,4
9781590170168,5,2,2,5
9781590170311,5,2,2,3
9781590170700,5,2,2,1
9781590171103,5,2,2,2
9781590171240,5,2,2,3
9781590171493,5,2,2,3
9781590171622,5,2,2,3
9781590172186,5,2,2,5
9781590175866,5,2,3,5
9781590300060,5,2,3,3
9781590300107,5,2,3,4
9781590300732,5,2,3,2
9781590301081,5,2,3,1
9781590301876,5,2,3,1
9781590301944,5,2,3,2
9781590302088,5,2,3,2
9781590302255,5,2,3,1
9781590303160,5,2,3,5
9781590522011,5,2,3,5
9781590525081,5,2,3,5
9781590525937,5,2,3,3
9781590526866,5,2,3,1
9781590526873,5,2,3,1
9781590528600,5,2,3,2
9781590583425,5,2,3,2
9781590592168,5,2,3,4
9781590596241,5,2,3,2
9781591146919,5,2,3,1
9781591162025,5,2,3,3
9781591163558,5,2,3,1
9781591391678,5,2,3,3
9781591583660,5,2,3,4
9781591821571,5,2,3,3
9781591829539,5,2,3,5
9781592000678,5,2,3,1
9781592220045,5,2,3,1
9781592241873,5,2,3,3
9781592283194,5,2,3,1
9781592289806,5,2,3,4
9781592402694,5,2,4,5
9781592572229,5,2,4,5
9781592851614,5,2,4,2
9781593072599,5,2,4,4
9781593073527,5,2,4,4
9781593074661,5,2,4,3
9781593074821,5,2,4,3
9781593075293,5,2,4,1
9781593075439,5,2,4,2
